order_id,customer_id,purchase_date,item_category,item_name,quantity,unit_price,total_price,payment_method,customer_type,purchase_channel,promo_discount,promo_code
ORD16161,1152,2024-11-20,Apparel,Lobster T-Shirt,2,175.34,350.68,Credit Card,One-Time Buyer,Online,False,
ORD89367,1439,2025-01-04,Accessories,Snow Globe,3,45.84,137.53,Gift Card,Gift Purchaser,In-Person,False,
ORD95973,8848,2024-11-08,Home Décor,Limited Edition Ornament,9,79.49,715.38,Gift Card,Gift Purchaser,Online,False,
ORD83073,5262,2024-11-13,Accessories,Snow Globe,11,161.31,1774.43,Gift Card,One-Time Buyer,Online,False,
ORD38807,3707,2024-12-30,Toys,Action Figure,5,26.75,133.75,Gift Card,Season Passholder,Online,False,
ORD19026,5331,2024-12-20,Home Décor,Park Poster,1,183.43,183.43,Gift Card,Season Passholder,Online,False,
ORD64860,6009,2024-11-07,Gift Cards,$25 Gift Card,8,29.09,232.71,Gift Card,Season Passholder,Online,True,HOLIDAY10
ORD98729,3065,2024-12-22,Gift Cards,$50 Gift Card,3,121.68,365.04,Credit Card,Gift Purchaser,Online,True,NEWYEAR25
ORD37577,5047,2024-11-27,Gift Cards,$50 Gift Card,9,182.96,1646.68,Credit Card,Season Passholder,Online,False,
ORD42713,6273,2024-11-21,Apparel,Winter Beanie,4,107.4,429.61,Credit Card,Season Passholder,Online,True,HOLIDAY10
ORD41955,5513,2024-12-23,Apparel,Park Hoodie,9,78.34,705.05,Credit Card,Season Passholder,Online,False,
ORD48949,7777,2024-12-22,Home Décor,Limited Edition Ornament,5,62.55,312.75,PayPal,One-Time Buyer,Online,False,
ORD62482,1657,2024-12-08,Apparel,Park Hoodie,3,34.73,104.2,Credit Card,Gift Purchaser,In-Person,False,
ORD90436,2069,2024-11-01,Apparel,Park Hoodie,2,38.34,76.67,PayPal,Season Passholder,In-Person,False,
ORD77185,4304,2024-12-04,Toys,Park Puzzle,1,168.14,168.14,Credit Card,Season Passholder,Online,True,
ORD68128,5080,2024-12-14,Plush,Seal Plush,7,25.42,177.92,Credit Card,Season Passholder,In-Person,False,
ORD27625,6129,2024-12-21,Toys,Toy Boat,9,55.41,498.69,Credit Card,Season Passholder,Online,False,
ORD73164,1100,2024-12-22,Toys,Action Figure,5,70.7,353.48,Gift Card,Season Passholder,Online,False,
ORD31716,3096,2024-11-08,Apparel,Lobster T-Shirt,9,210.41,1893.66,Gift Card,One-Time Buyer,Online,False,
ORD34922,3494,2024-12-20,Toys,Toy Boat,5,115.13,575.63,PayPal,Season Passholder,In-Person,False,
ORD99034,1323,2024-11-10,Home Décor,Park Poster,4,51.43,205.73,Credit Card,Gift Purchaser,Online,False,
ORD88588,6863,2024-11-11,Apparel,Winter Beanie,2,109.64,219.28,PayPal,Season Passholder,Online,True,SINGLES_DAY
ORD79970,9051,2024-11-22,Gift Cards,$50 Gift Card,9,230.22,2072.0,Gift Card,Gift Purchaser,In-Person,True,
ORD97158,3278,2024-12-09,Plush,Lobster Plush,2,44.85,89.71,Credit Card,Season Passholder,In-Person,False,
ORD67158,1483,2024-11-07,Gift Cards,$100 Gift Card,8,278.85,2230.83,PayPal,One-Time Buyer,In-Person,True,HOLIDAY10
ORD76573,8560,2024-12-22,Toys,Park Puzzle,3,36.43,109.28,Credit Card,One-Time Buyer,In-Person,False,
ORD41566,5804,2024-11-03,Accessories,Pin Set,8,68.86,550.92,Gift Card,One-Time Buyer,In-Person,False,
ORD92936,9913,2024-11-08,Apparel,Lobster T-Shirt,2,32.73,65.46,Gift Card,Gift Purchaser,Online,False,
ORD44316,3525,2024-11-10,Home Décor,Limited Edition Ornament,6,72.64,435.81,PayPal,Season Passholder,In-Person,False,
ORD93526,4104,2024-12-28,Accessories,Keychain,2,95.45,190.91,Credit Card,Season Passholder,Online,True,NEWYEAR25
ORD38577,3710,2025-01-09,Toys,Toy Boat,1,9.77,9.77,Gift Card,One-Time Buyer,In-Person,False,
ORD46133,1959,2024-11-26,Home Décor,Limited Edition Ornament,10,127.11,1271.12,Gift Card,Season Passholder,In-Person,False,
ORD99326,3869,2024-12-27,Home Décor,Lobster Mug,7,43.95,307.62,Gift Card,Season Passholder,Online,False,
ORD40076,9712,2024-11-04,Accessories,Snow Globe,3,53.93,161.78,Gift Card,Season Passholder,Online,False,
ORD40858,6185,2024-11-22,Home Décor,Limited Edition Ornament,4,93.51,374.06,Gift Card,One-Time Buyer,Online,False,
ORD31535,8770,2024-12-25,Plush,Crab Plush,6,94.64,567.84,Gift Card,One-Time Buyer,Online,True,BLACKFRIDAY
ORD51490,6731,2024-11-04,Gift Cards,$100 Gift Card,7,58.78,411.46,PayPal,Gift Purchaser,In-Person,False,
ORD13722,2896,2024-11-16,Home Décor,Lobster Mug,8,156.63,1253.03,PayPal,Season Passholder,Online,True,BLACKFRIDAY
ORD78340,6794,2025-01-09,Plush,Seal Plush,4,52.39,209.56,Credit Card,Season Passholder,In-Person,True,HOLIDAY10
ORD94903,2161,2025-01-03,Home Décor,Lobster Mug,6,100.52,603.12,Credit Card,One-Time Buyer,In-Person,True,NEWYEAR25
ORD90836,6673,2024-12-05,Plush,Lobster Plush,6,137.23,823.37,Credit Card,Season Passholder,In-Person,True,NEWYEAR25
ORD70563,2545,2024-11-24,Plush,Lobster Plush,7,75.11,525.78,PayPal,Season Passholder,Online,False,
ORD42202,3825,2024-11-10,Accessories,Pin Set,3,188.74,566.23,Credit Card,Season Passholder,Online,False,
ORD90015,8935,2024-12-27,Home Décor,Limited Edition Ornament,1,23.27,23.27,PayPal,Gift Purchaser,Online,False,
ORD26276,1664,2024-11-20,Home Décor,Limited Edition Ornament,5,65.45,327.23,Credit Card,One-Time Buyer,In-Person,True,NEWYEAR25
ORD37525,2237,2024-12-07,Plush,Seal Plush,5,165.62,828.1,Credit Card,One-Time Buyer,Online,True,BLACKFRIDAY
ORD47456,8498,2025-01-07,Apparel,Park Hoodie,0,67.64,0.0,Credit Card,Season Passholder,Online,False,
ORD27530,8995,2024-12-09,Accessories,Keychain,1,133.51,133.51,PayPal,One-Time Buyer,Online,True,BLACKFRIDAY
ORD84786,7654,2024-11-22,Plush,Crab Plush,4,58.45,233.79,Gift Card,One-Time Buyer,Online,True,
ORD81471,1822,2024-12-08,Gift Cards,$100 Gift Card,2,106.19,212.38,Gift Card,One-Time Buyer,Online,True,
ORD20753,1092,2024-11-26,Gift Cards,$50 Gift Card,8,191.68,1533.41,Gift Card,Season Passholder,In-Person,False,
ORD17676,9274,2024-11-14,Toys,Toy Boat,2,114.56,229.11,PayPal,One-Time Buyer,Online,False,
ORD18434,3130,2024-11-03,Gift Cards,$25 Gift Card,4,36.74,146.95,Gift Card,One-Time Buyer,In-Person,False,
ORD40027,1616,2024-11-19,Home Décor,Park Poster,5,40.44,202.22,PayPal,Season Passholder,Online,False,
ORD27624,5526,2024-12-25,Plush,Seal Plush,2,74.19,148.37,PayPal,One-Time Buyer,Online,False,
ORD15893,8543,2024-11-03,Toys,Park Puzzle,6,109.64,657.84,PayPal,Season Passholder,Online,True,HOLIDAY10
ORD86575,8543,2024-12-02,Gift Cards,$100 Gift Card,7,18.91,132.37,PayPal,One-Time Buyer,Online,False,
ORD38893,6596,2024-11-12,Toys,Park Puzzle,1,127.14,127.14,Credit Card,Gift Purchaser,In-Person,False,
ORD75779,4943,2024-11-04,Gift Cards,$50 Gift Card,4,137.2,548.8,Gift Card,Season Passholder,In-Person,True,
ORD40320,1224,2024-11-25,Gift Cards,$50 Gift Card,4,28.25,112.99,Gift Card,Season Passholder,In-Person,False,
ORD69984,8951,2024-12-20,Accessories,Pin Set,4,60.33,241.32,Credit Card,One-Time Buyer,In-Person,False,
ORD43731,7525,2024-11-03,Gift Cards,$50 Gift Card,4,67.13,268.51,PayPal,Season Passholder,Online,True,HOLIDAY10
ORD59059,4191,2024-12-21,Apparel,Lobster T-Shirt,4,96.01,384.03,Gift Card,One-Time Buyer,Online,False,
ORD95257,3567,2024-11-11,Accessories,Pin Set,5,74.36,371.8,Credit Card,Season Passholder,In-Person,True,SINGLES_DAY
ORD49030,8045,2024-12-10,Gift Cards,$100 Gift Card,1,42.18,42.18,Credit Card,Gift Purchaser,Online,False,
ORD55133,9215,2024-11-04,Apparel,Park Hoodie,12,161.65,1939.75,Credit Card,One-Time Buyer,In-Person,False,
ORD33645,3596,2024-11-17,Plush,Seal Plush,5,125.1,625.5,Gift Card,Season Passholder,In-Person,False,
ORD49820,9336,2024-11-23,Toys,Action Figure,4,123.07,492.26,PayPal,Season Passholder,Online,True,NEWYEAR25
ORD77982,2024,2024-11-30,Accessories,Pin Set,9,79.49,715.38,PayPal,Gift Purchaser,Online,False,
ORD42642,9312,2024-12-21,Toys,Park Puzzle,3,93.34,280.02,Credit Card,Gift Purchaser,In-Person,False,
ORD90954,1046,2024-11-19,Gift Cards,$50 Gift Card,9,134.82,1213.34,Credit Card,Season Passholder,Online,False,
ORD55524,5281,2024-11-14,Toys,Toy Boat,7,158.97,1112.82,PayPal,One-Time Buyer,Online,False,
ORD17951,4200,2024-11-08,Apparel,Park Hoodie,12,232.67,2792.06,Credit Card,Gift Purchaser,In-Person,False,
ORD91759,2087,2025-01-01,Plush,Crab Plush,3,33.07,99.2,Gift Card,Gift Purchaser,In-Person,False,
ORD44455,4265,2025-01-08,Gift Cards,$25 Gift Card,2,46.28,92.55,Credit Card,One-Time Buyer,Online,True,NEWYEAR25
ORD75455,5934,2025-01-04,Home Décor,Park Poster,4,65.67,262.69,PayPal,One-Time Buyer,In-Person,False,
ORD33017,9929,2024-11-22,Home Décor,Park Poster,8,85.03,680.22,Gift Card,Season Passholder,Online,True,BLACKFRIDAY
ORD96122,3602,2024-12-15,Toys,Park Puzzle,5,99.18,495.92,PayPal,One-Time Buyer,In-Person,True,BLACKFRIDAY
ORD13350,7727,2024-11-06,Accessories,Keychain,4,60.78,243.14,Credit Card,One-Time Buyer,Online,True,
ORD32014,7016,2025-01-04,Plush,Lobster Plush,4,42.78,171.14,PayPal,One-Time Buyer,Online,True,HOLIDAY10
ORD67931,2639,2024-12-31,Accessories,Keychain,1,103.28,103.28,Gift Card,Gift Purchaser,Online,False,
ORD79513,9284,2024-12-19,Accessories,Snow Globe,5,109.44,547.18,PayPal,Season Passholder,In-Person,True,HOLIDAY10
ORD15890,1232,2024-11-21,Toys,Action Figure,2,112.22,224.43,Credit Card,One-Time Buyer,Online,False,
ORD42601,7030,2024-12-16,Home Décor,Lobster Mug,6,44.21,265.24,Credit Card,One-Time Buyer,In-Person,False,
ORD18917,2533,2024-12-15,Apparel,Winter Beanie,6,131.82,790.92,Credit Card,One-Time Buyer,Online,True,NEWYEAR25
ORD28687,9635,2024-12-19,Gift Cards,$50 Gift Card,3,137.57,412.71,PayPal,Gift Purchaser,In-Person,True,NEWYEAR25
ORD94950,8907,2024-11-28,Gift Cards,$25 Gift Card,2,171.5,343.0,PayPal,Season Passholder,In-Person,False,
ORD62689,8095,2024-11-29,Plush,Crab Plush,5,162.97,814.84,Gift Card,One-Time Buyer,Online,True,HOLIDAY10
ORD83956,8227,2024-12-09,Gift Cards,$100 Gift Card,5,114.92,574.59,Gift Card,One-Time Buyer,Online,False,
ORD43055,4042,2024-12-10,Apparel,Park Hoodie,1,30.55,30.55,Gift Card,One-Time Buyer,Online,False,
ORD32946,7987,2025-01-01,Plush,Seal Plush,0,24.05,0.0,Credit Card,Season Passholder,Online,False,
ORD74379,3738,2024-12-06,Toys,Toy Boat,1,90.19,90.19,PayPal,One-Time Buyer,Online,False,
ORD75331,5933,2025-01-06,Toys,Action Figure,0,54.11,0.0,Gift Card,Season Passholder,Online,False,
ORD13844,3254,2024-12-27,Accessories,Keychain,2,94.55,189.1,Credit Card,One-Time Buyer,Online,False,
ORD97337,1402,2024-12-17,Gift Cards,$100 Gift Card,8,140.27,1122.17,PayPal,One-Time Buyer,Online,True,BLACKFRIDAY
ORD28706,6548,2024-11-11,Plush,Lobster Plush,13,46.17,600.26,PayPal,Gift Purchaser,Online,True,SINGLES_DAY
ORD60088,5435,2024-12-01,Gift Cards,$25 Gift Card,10,122.36,1223.56,Credit Card,Season Passholder,In-Person,False,
ORD65654,5642,2024-12-15,Gift Cards,$50 Gift Card,4,80.01,320.02,PayPal,Gift Purchaser,Online,False,
ORD34567,5204,2024-11-06,Toys,Toy Boat,11,91.18,1002.94,PayPal,Gift Purchaser,Online,False,
ORD95476,1367,2024-12-05,Accessories,Snow Globe,6,142.44,854.64,Credit Card,Season Passholder,In-Person,True,HOLIDAY10
ORD89154,8043,2024-11-22,Gift Cards,$25 Gift Card,12,142.05,1704.63,Credit Card,One-Time Buyer,In-Person,False,
ORD17974,7055,2024-12-21,Toys,Park Puzzle,3,78.34,235.02,Credit Card,Season Passholder,Online,False,
ORD70543,9730,2024-11-21,Gift Cards,$100 Gift Card,7,19.26,134.82,Gift Card,Season Passholder,Online,False,
ORD48927,3646,2024-11-11,Gift Cards,$100 Gift Card,14,73.98,1035.74,Gift Card,Gift Purchaser,In-Person,True,SINGLES_DAY
ORD17286,9531,2024-11-19,Home Décor,Park Poster,11,39.74,437.18,Credit Card,One-Time Buyer,Online,True,
ORD10353,2502,2024-11-11,Accessories,Keychain,10,81.48,814.84,PayPal,One-Time Buyer,Online,True,SINGLES_DAY
ORD25325,3490,2024-11-20,Plush,Crab Plush,3,40.44,121.33,PayPal,Season Passholder,Online,False,
ORD27375,7606,2024-12-22,Accessories,Pin Set,2,122.19,244.38,Credit Card,One-Time Buyer,Online,False,
ORD39389,3236,2025-01-03,Plush,Seal Plush,1,67.64,67.64,Gift Card,Gift Purchaser,Online,False,
ORD93425,9005,2024-12-17,Gift Cards,$100 Gift Card,10,91.25,912.48,Gift Card,Season Passholder,In-Person,False,
ORD42103,6983,2024-11-19,Accessories,Pin Set,7,182.35,1276.47,Credit Card,Gift Purchaser,Online,False,
ORD33359,4478,2024-11-22,Home Décor,Limited Edition Ornament,7,186.14,1302.96,PayPal,One-Time Buyer,In-Person,False,
ORD68674,4019,2025-01-05,Plush,Seal Plush,0,42.09,0.0,Gift Card,Gift Purchaser,In-Person,False,
ORD36468,4209,2025-01-10,Accessories,Pin Set,2,55.61,111.23,Credit Card,One-Time Buyer,Online,True,
ORD24893,1629,2024-11-05,Gift Cards,$25 Gift Card,2,105.2,210.41,Gift Card,One-Time Buyer,Online,False,
ORD85722,6751,2024-12-16,Accessories,Snow Globe,4,117.83,471.31,Gift Card,One-Time Buyer,Online,False,
ORD71677,2869,2024-12-15,Home Décor,Park Poster,5,47.77,238.84,PayPal,Season Passholder,Online,False,
ORD91001,9683,2024-11-16,Accessories,Snow Globe,4,231.45,925.79,Credit Card,One-Time Buyer,Online,False,
ORD74198,8972,2025-01-06,Accessories,Snow Globe,2,46.6,93.19,Gift Card,Season Passholder,In-Person,False,
ORD80041,6395,2024-11-21,Toys,Toy Boat,4,96.01,384.03,Credit Card,Season Passholder,In-Person,False,
ORD15931,6399,2025-01-01,Apparel,Lobster T-Shirt,4,84.44,337.74,PayPal,Season Passholder,In-Person,True,
ORD35647,1874,2024-12-23,Accessories,Snow Globe,5,125.1,625.5,Gift Card,One-Time Buyer,Online,False,
ORD33886,2309,2024-12-04,Apparel,Lobster T-Shirt,5,162.41,812.05,Credit Card,Season Passholder,Online,False,
ORD90881,2923,2024-11-26,Apparel,Lobster T-Shirt,2,224.43,448.87,PayPal,One-Time Buyer,Online,False,
ORD22279,9826,2025-01-03,Home Décor,Park Poster,1,77.14,77.14,Gift Card,Season Passholder,In-Person,False,
ORD59030,3931,2024-11-15,Toys,Toy Boat,5,98.02,490.1,PayPal,Season Passholder,In-Person,True,BLACKFRIDAY
ORD97612,6475,2024-11-29,Plush,Seal Plush,1,123.26,123.26,PayPal,Season Passholder,Online,False,
ORD78248,7548,2024-12-03,Gift Cards,$100 Gift Card,1,112.01,112.01,Gift Card,Gift Purchaser,Online,False,
ORD90009,6841,2024-11-12,Home Décor,Limited Edition Ornament,2,133.26,266.52,Gift Card,One-Time Buyer,Online,False,
ORD92504,3112,2024-11-18,Accessories,Pin Set,7,154.08,1078.53,Credit Card,Season Passholder,Online,False,
ORD72579,5467,2024-11-02,Plush,Lobster Plush,4,91.64,366.57,PayPal,Season Passholder,In-Person,False,
ORD23818,4218,2024-12-04,Plush,Seal Plush,5,40.37,201.85,Gift Card,Season Passholder,In-Person,False,
ORD62443,3006,2024-12-24,Accessories,Keychain,8,66.6,532.77,Gift Card,Season Passholder,Online,True,BLACKFRIDAY
ORD64344,4385,2024-12-23,Gift Cards,$100 Gift Card,10,172.13,1721.28,PayPal,Season Passholder,In-Person,False,
ORD53713,8989,2024-11-14,Apparel,Winter Beanie,2,28.13,56.26,Gift Card,Season Passholder,In-Person,True,HOLIDAY10
ORD67160,7095,2024-12-13,Plush,Crab Plush,6,167.31,1003.87,PayPal,One-Time Buyer,Online,True,HOLIDAY10
ORD97316,8439,2024-12-28,Gift Cards,$100 Gift Card,11,113.21,1245.34,Gift Card,Season Passholder,Online,True,NEWYEAR25
ORD87625,6920,2024-11-25,Plush,Seal Plush,3,30.82,92.45,Credit Card,Season Passholder,Online,True,
ORD25141,6402,2024-11-07,Gift Cards,$100 Gift Card,8,233.33,1866.61,Gift Card,Gift Purchaser,In-Person,True,HOLIDAY10
ORD55775,5015,2024-12-29,Gift Cards,$100 Gift Card,7,55.28,386.94,PayPal,One-Time Buyer,Online,True,
ORD46521,5161,2024-11-04,Apparel,Park Hoodie,11,151.96,1671.57,PayPal,One-Time Buyer,Online,False,
ORD98740,1578,2024-11-17,Toys,Park Puzzle,7,141.26,988.83,PayPal,Gift Purchaser,In-Person,False,
ORD41313,8930,2024-11-11,Home Décor,Lobster Mug,8,82.79,662.32,Gift Card,Season Passholder,Online,True,SINGLES_DAY
ORD72835,1263,2024-12-24,Gift Cards,$25 Gift Card,1,86.84,86.84,PayPal,One-Time Buyer,In-Person,False,
ORD82564,5644,2024-12-24,Plush,Crab Plush,3,27.32,81.96,Credit Card,Gift Purchaser,In-Person,False,
ORD70289,1291,2025-01-01,Accessories,Snow Globe,1,65.38,65.38,PayPal,Season Passholder,Online,False,
ORD70263,7796,2024-11-06,Home Décor,Lobster Mug,7,102.87,720.06,Credit Card,Gift Purchaser,In-Person,False,
ORD92367,2703,2024-11-28,Gift Cards,$50 Gift Card,2,58.45,116.89,Gift Card,One-Time Buyer,Online,False,
ORD83473,9604,2025-01-01,Plush,Seal Plush,3,73.65,220.96,PayPal,One-Time Buyer,Online,False,
ORD57399,1187,2024-11-26,Accessories,Pin Set,8,120.07,960.58,Credit Card,Gift Purchaser,In-Person,False,
ORD52798,4358,2025-01-05,Apparel,Winter Beanie,3,12.78,38.33,PayPal,One-Time Buyer,Online,False,
ORD28649,1706,2024-12-09,Plush,Seal Plush,6,163.93,983.59,PayPal,One-Time Buyer,Online,True,BLACKFRIDAY
ORD84090,1814,2024-12-06,Home Décor,Limited Edition Ornament,6,194.94,1169.64,PayPal,Season Passholder,In-Person,False,
ORD84203,9284,2024-11-22,Home Décor,Park Poster,2,178.15,356.3,Credit Card,Season Passholder,In-Person,True,NEWYEAR25
ORD43862,5282,2024-11-27,Apparel,Winter Beanie,2,95.85,191.7,Credit Card,One-Time Buyer,Online,False,
ORD98707,2518,2024-12-05,Toys,Toy Boat,3,112.69,,PayPal,One-Time Buyer,In-Person,False,
ORD12407,7342,2024-12-23,Toys,Park Puzzle,4,84.23,336.93,PayPal,Gift Purchaser,In-Person,False,
ORD62786,5715,2024-11-10,Toys,Action Figure,2,32.73,65.46,PayPal,Gift Purchaser,Online,False,
ORD95518,8845,2024-12-11,Home Décor,Lobster Mug,4,94.55,378.21,Gift Card,One-Time Buyer,Online,False,
ORD23737,4643,2024-12-30,Apparel,Park Hoodie,8,147.03,1176.25,Gift Card,One-Time Buyer,Online,True,HOLIDAY10
ORD14398,4952,2024-11-08,Plush,Seal Plush,9,180.02,1620.14,PayPal,Gift Purchaser,Online,False,
ORD24653,4933,2024-11-24,Toys,Action Figure,11,105.2,1157.24,PayPal,One-Time Buyer,Online,False,
ORD61652,7052,2024-12-04,Plush,Lobster Plush,9,61.14,550.28,Credit Card,Season Passholder,Online,False,
ORD99590,2081,2024-12-27,Home Décor,Lobster Mug,9,151.79,1366.11,PayPal,Season Passholder,In-Person,True,BLACKFRIDAY
ORD52659,2454,2024-12-31,Gift Cards,$100 Gift Card,5,181.52,907.59,Gift Card,Season Passholder,Online,False,
ORD55576,3449,2024-12-06,Plush,Lobster Plush,9,183.43,1650.85,PayPal,Season Passholder,Online,False,
ORD96108,3687,2024-11-27,Toys,Park Puzzle,2,130.92,261.84,PayPal,One-Time Buyer,Online,False,
ORD41429,2183,2024-12-24,Home Décor,Lobster Mug,4,58.19,232.74,PayPal,One-Time Buyer,Online,False,
ORD69660,2528,2024-11-09,Plush,Seal Plush,2,138.19,276.38,Credit Card,Season Passholder,In-Person,False,
ORD93698,5582,2024-11-21,Home Décor,Limited Edition Ornament,2,173.0,346.0,Gift Card,One-Time Buyer,Online,False,
ORD10433,3577,2025-01-05,Toys,Park Puzzle,0,27.94,0.0,PayPal,One-Time Buyer,In-Person,True,NEWYEAR25
ORD80994,3861,2024-12-11,Home Décor,Lobster Mug,8,133.51,1068.09,PayPal,One-Time Buyer,Online,True,HOLIDAY10
ORD65966,2547,2024-12-17,Home Décor,Park Poster,1,130.92,130.92,Gift Card,One-Time Buyer,Online,False,
ORD53579,5736,2025-01-07,Apparel,Park Hoodie,3,54.21,162.62,Gift Card,Season Passholder,In-Person,False,
ORD90468,5944,2024-12-31,Gift Cards,$100 Gift Card,9,168.75,1518.79,PayPal,One-Time Buyer,In-Person,True,HOLIDAY10
ORD64217,4738,2025-01-08,Toys,Park Puzzle,4,63.74,254.96,PayPal,One-Time Buyer,Online,True,BLACKFRIDAY
ORD57873,3316,2024-11-20,Gift Cards,$100 Gift Card,4,72.47,289.89,Gift Card,One-Time Buyer,Online,False,
ORD49631,2186,2025-01-06,Apparel,Winter Beanie,2,45.09,90.19,PayPal,Season Passholder,Online,True,
ORD89795,4126,2024-12-23,Toys,Toy Boat,4,30.55,122.19,Credit Card,Gift Purchaser,Online,False,
ORD44000,6937,2025-01-08,Accessories,Pin Set,0,53.36,0.0,PayPal,One-Time Buyer,In-Person,False,
ORD18298,9712,2025-01-05,Accessories,Pin Set,3,36.67,110.02,Credit Card,One-Time Buyer,In-Person,True,NEWYEAR25
ORD33163,4180,2024-11-19,Accessories,Keychain,8,77.96,623.65,PayPal,Gift Purchaser,In-Person,True,BLACKFRIDAY
ORD29636,3577,2024-11-29,Apparel,Park Hoodie,3,28.89,86.67,PayPal,Season Passholder,Online,False,
ORD17013,9488,2024-12-11,Plush,Seal Plush,1,162.41,162.41,Gift Card,Season Passholder,Online,False,
ORD62696,6157,2024-11-02,Gift Cards,$50 Gift Card,3,100.15,300.45,Gift Card,Season Passholder,Online,False,
ORD58874,2648,2024-12-11,Accessories,Pin Set,4,85.37,341.49,PayPal,One-Time Buyer,In-Person,False,
ORD36761,5629,2024-11-27,Apparel,Park Hoodie,1,109.78,109.78,PayPal,Season Passholder,Online,False,
ORD72011,4545,2024-11-29,Gift Cards,$25 Gift Card,6,70.62,423.71,Credit Card,Season Passholder,In-Person,False,
ORD30428,1083,2024-12-18,Home Décor,Park Poster,8,80.88,647.03,Credit Card,Season Passholder,In-Person,False,
ORD72322,8123,2024-11-07,Plush,Lobster Plush,5,133.83,,Credit Card,Season Passholder,In-Person,False,
ORD66707,7039,2024-12-02,Accessories,Snow Globe,1,120.74,120.74,PayPal,One-Time Buyer,Online,False,
ORD15839,4891,2024-11-25,Gift Cards,$100 Gift Card,7,157.93,1105.49,Gift Card,Season Passholder,Online,False,
ORD46364,8693,2024-12-11,Apparel,Lobster T-Shirt,8,101.62,812.94,Gift Card,Season Passholder,In-Person,False,
ORD25232,1581,2024-12-17,Plush,Lobster Plush,9,99.36,,PayPal,Season Passholder,Online,False,
ORD69457,8494,2024-12-28,Plush,Seal Plush,2,64.88,129.76,Gift Card,Gift Purchaser,In-Person,False,
ORD43766,4383,2024-12-29,Home Décor,Limited Edition Ornament,4,131.04,524.17,PayPal,One-Time Buyer,In-Person,False,
ORD56676,7920,2024-12-21,Accessories,Snow Globe,1,119.28,119.28,Credit Card,One-Time Buyer,Online,True,
ORD39260,6714,2024-12-24,Home Décor,Lobster Mug,3,102.62,307.87,Gift Card,One-Time Buyer,In-Person,True,
ORD45474,5823,2024-12-10,Gift Cards,$50 Gift Card,9,110.83,997.48,Gift Card,Season Passholder,In-Person,True,NEWYEAR25
ORD71611,5771,2024-12-28,Plush,Lobster Plush,7,181.52,1270.62,Gift Card,Season Passholder,Online,False,
ORD70073,8041,2024-11-01,Toys,Park Puzzle,4,22.38,89.5,PayPal,Season Passholder,Online,True,BLACKFRIDAY
ORD39223,6994,2024-11-21,Apparel,Winter Beanie,5,107.85,539.26,Gift Card,Season Passholder,Online,False,
